url,slug,producto_base,variante,marca,gama,deteccion,formato,acabado,zonas_adicionales,en_alcance,efecto_voluminizador,efecto_larga_duracion,efecto_transfer_proof,efecto_resistente_agua,efecto_hidratante,efecto_reparador,efecto_proteccion_solar
https://inkeedecoder.com/products/catrice-demi-matt-lipstick-020,catrice-demi-matt-lipstick-020,demi-matt-lipstick,020,catrice,economica,explicita,barra,mate,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-diamond-glaze-lip-gloss,catrice-diamond-glaze-lip-gloss,diamond-glaze-lip-gloss,,catrice,economica,explicita,gloss,glitter,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-diamond-glaze-lip-gloss-020-poppin-glitters,catrice-diamond-glaze-lip-gloss-020-poppin-glitters,diamond-glaze-lip-gloss,020-poppin-glitters,catrice,economica,explicita,gloss,glitter,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-diamond-glaze-lip-gloss-030-less-bitter-more-glitter,catrice-diamond-glaze-lip-gloss-030-less-bitter-more-glitter,diamond-glaze-lip-gloss,030-less-bitter-more-glitter,catrice,economica,explicita,gloss,glitter,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-diamond-glaze-lip-gloss-040-diamonds-made-me-do-it,catrice-diamond-glaze-lip-gloss-040-diamonds-made-me-do-it,diamond-glaze-lip-gloss,040-diamonds-made-me-do-it,catrice,economica,explicita,gloss,glitter,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-disney-winnie-the-pooh-lip-oil,catrice-disney-winnie-the-pooh-lip-oil,disney-winnie-the-pooh-lip-oil,,catrice,economica,explicita,aceite,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-drunkn-diamonds-plumping-lip-balm-010-guilty-treasure,catrice-drunkn-diamonds-plumping-lip-balm-010-guilty-treasure,drunkn-diamonds-plumping-lip-balm,010-guilty-treasure,catrice,economica,explicita,balsamo,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-drunkn-diamonds-plumping-lip-balm-020,catrice-drunkn-diamonds-plumping-lip-balm-020,drunkn-diamonds-plumping-lip-balm,020,catrice,economica,explicita,balsamo,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-drunkn-diamonds-plumping-lip-balm-040-a-girls-best-friend,catrice-drunkn-diamonds-plumping-lip-balm-040-a-girls-best-friend,drunkn-diamonds-plumping-lip-balm,040-a-girls-best-friend,catrice,economica,explicita,balsamo,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-drunkn-diamonds-plumping-lip-balm-050-bury-me-in-rubies,catrice-drunkn-diamonds-plumping-lip-balm-050-bury-me-in-rubies,drunkn-diamonds-plumping-lip-balm,050-bury-me-in-rubies,catrice,economica,explicita,balsamo,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-drunkn-diamonds-plumping-lip-balm-060-drunk-in-love,catrice-drunkn-diamonds-plumping-lip-balm-060-drunk-in-love,drunkn-diamonds-plumping-lip-balm,060-drunk-in-love,catrice,economica,explicita,balsamo,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-endless-matte-liquid-lipstick,catrice-endless-matte-liquid-lipstick,endless-matte-liquid-lipstick,,catrice,economica,explicita,liquido,mate,,True,False,True,False,False,False,False,False
https://inkeedecoder.com/products/catrice-filler-supreme-lip-gloss,catrice-filler-supreme-lip-gloss,filler-supreme-lip-gloss,,catrice,economica,explicita,gloss,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-flower-herb-edition-power-plumping-gel-lipstick,catrice-flower-herb-edition-power-plumping-gel-lipstick,flower-herb-edition-power-plumping-gel-lipstick,,catrice,economica,explicita,barra,jelly,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-full-satin-lipstick,catrice-full-satin-lipstick,full-satin-lipstick,,catrice,economica,explicita,barra,satinado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-gel-glide-long-lasting-lip-liner,catrice-gel-glide-long-lasting-lip-liner,gel-glide-long-lasting-lip-liner,,catrice,economica,explicita,delineador,jelly,,True,False,True,False,False,False,False,False
https://inkeedecoder.com/products/catrice-glam-in-gold-glow-lip-balm,catrice-glam-in-gold-glow-lip-balm,glam-in-gold-glow-lip-balm,,catrice,economica,explicita,balsamo,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-glass-like-dewy-lip-tint,catrice-glass-like-dewy-lip-tint,glass-like-dewy-lip-tint,,catrice,economica,explicita,tinte,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-glass-like-dewy-lip-tint-020-look-at-me,catrice-glass-like-dewy-lip-tint-020-look-at-me,glass-like-dewy-lip-tint,020-look-at-me,catrice,economica,explicita,tinte,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-glass-like-gloss-stick,catrice-glass-like-gloss-stick,glass-like-gloss-stick,,catrice,economica,contextual,gloss,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-glitter-glam-glow-lip-balm,catrice-glitter-glam-glow-lip-balm,glitter-glam-glow-lip-balm,,catrice,economica,explicita,balsamo,glitter,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-gloss-obsessed-lip-glaze,catrice-gloss-obsessed-lip-glaze,gloss-obsessed-lip-glaze,,catrice,economica,explicita,gloss,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-glossin-glow-tinted-lip-oil-020-drama-mama,catrice-glossin-glow-tinted-lip-oil-020-drama-mama,glossin-glow-tinted-lip-oil,020-drama-mama,catrice,economica,explicita,aceite,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-glossin-glow-tinted-lip-oil-040-gossip-girl,catrice-glossin-glow-tinted-lip-oil-040-gossip-girl,glossin-glow-tinted-lip-oil,040-gossip-girl,catrice,economica,explicita,aceite,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-glossin-glow-tinted-lip-oil-050-spill-the-tea,catrice-glossin-glow-tinted-lip-oil-050-spill-the-tea,glossin-glow-tinted-lip-oil,050-spill-the-tea,catrice,economica,explicita,aceite,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-glossin-glow-tinted-lip-oil-060-party-crasher,catrice-glossin-glow-tinted-lip-oil-060-party-crasher,glossin-glow-tinted-lip-oil,060-party-crasher,catrice,economica,explicita,aceite,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-glossin-glow-tinted-lip-oil-070-make-a-move,catrice-glossin-glow-tinted-lip-oil-070-make-a-move,glossin-glow-tinted-lip-oil,070-make-a-move,catrice,economica,explicita,aceite,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-glossin-glow-tinted-lip-oil-keep-it-juicy,catrice-glossin-glow-tinted-lip-oil-keep-it-juicy,glossin-glow-tinted-lip-oil-keep-it-juicy,,catrice,economica,explicita,aceite,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-heart-affair-full-shine-lipstick-heartbreaker,catrice-heart-affair-full-shine-lipstick-heartbreaker,heart-affair-full-shine-lipstick-heartbreaker,,catrice,economica,explicita,barra,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-heart-affair-full-shine-lipstick-in-a-heartbeat,catrice-heart-affair-full-shine-lipstick-in-a-heartbeat,heart-affair-full-shine-lipstick-in-a-heartbeat,,catrice,economica,explicita,barra,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-hemp-mint-glow-lip-balm,catrice-hemp-mint-glow-lip-balm,hemp-mint-glow-lip-balm,,catrice,economica,explicita,balsamo,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-holiday-lips-caring-lip-balm-spf-25-balmy-breeze,catrice-holiday-lips-caring-lip-balm-spf-25-balmy-breeze,holiday-lips-caring-lip-balm-spf,25-balmy-breeze,catrice,economica,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,True
https://inkeedecoder.com/products/catrice-holiday-lips-caring-lip-balm-spf-25-sheer-sunset,catrice-holiday-lips-caring-lip-balm-spf-25-sheer-sunset,holiday-lips-caring-lip-balm-spf,25-sheer-sunset,catrice,economica,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,True
https://inkeedecoder.com/products/catrice-holiday-lips-caring-lip-balm-spf-25-summer-nights,catrice-holiday-lips-caring-lip-balm-spf-25-summer-nights,holiday-lips-caring-lip-balm-spf,25-summer-nights,catrice,economica,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,True
https://inkeedecoder.com/products/catrice-holiday-lips-caring-lip-balm-spf-25-tropic-feels,catrice-holiday-lips-caring-lip-balm-spf-25-tropic-feels,holiday-lips-caring-lip-balm-spf,25-tropic-feels,catrice,economica,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,True
https://inkeedecoder.com/products/catrice-juicy-bomb-glossy-butter-balm-04-kiwi-to-my-heart,catrice-juicy-bomb-glossy-butter-balm-04-kiwi-to-my-heart,juicy-bomb-glossy-butter-balm,04-kiwi-to-my-heart,catrice,economica,linea,balsamo,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-lip-coconut-balm,catrice-lip-coconut-balm,lip-coconut-balm,,catrice,economica,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-lip-cushion-protecting-multi-balm-coffee-cocoa,catrice-lip-cushion-protecting-multi-balm-coffee-cocoa,lip-cushion-protecting-multi-balm-coffee-cocoa,,catrice,economica,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-lip-jam-hydrating-lip-gloss-010-you-are-one-in-a-melon,catrice-lip-jam-hydrating-lip-gloss-010-you-are-one-in-a-melon,lip-jam-hydrating-lip-gloss,010-you-are-one-in-a-melon,catrice,economica,explicita,gloss,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-lip-jam-hydrating-lip-gloss-020-strawrr-berry,catrice-lip-jam-hydrating-lip-gloss-020-strawrr-berry,lip-jam-hydrating-lip-gloss,020-strawrr-berry,catrice,economica,explicita,gloss,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-lip-jam-hydrating-lip-gloss-030-a-little-peach-of-heaven,catrice-lip-jam-hydrating-lip-gloss-030-a-little-peach-of-heaven,lip-jam-hydrating-lip-gloss,030-a-little-peach-of-heaven,catrice,economica,explicita,gloss,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-lip-jam-hydrating-lip-gloss-040-i-like-you-berry-much,catrice-lip-jam-hydrating-lip-gloss-040-i-like-you-berry-much,lip-jam-hydrating-lip-gloss,040-i-like-you-berry-much,catrice,economica,explicita,gloss,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-lip-jam-hydrating-lip-gloss-050-it-was-mint-to-be,catrice-lip-jam-hydrating-lip-gloss-050-it-was-mint-to-be,lip-jam-hydrating-lip-gloss,050-it-was-mint-to-be,catrice,economica,explicita,gloss,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-lip-jam-hydrating-lip-gloss-070-cherry-on-top,catrice-lip-jam-hydrating-lip-gloss-070-cherry-on-top,lip-jam-hydrating-lip-gloss,070-cherry-on-top,catrice,economica,explicita,gloss,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-lip-jam-hydrating-lip-gloss-honey-im-home,catrice-lip-jam-hydrating-lip-gloss-honey-im-home,lip-jam-hydrating-lip-gloss-honey-im-home,,catrice,economica,explicita,gloss,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-lip-lovin-caring-lip-serum,catrice-lip-lovin-caring-lip-serum,lip-lovin-caring-lip-serum,,catrice,economica,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-lip-lovin-overnight-lip-mask,catrice-lip-lovin-overnight-lip-mask,lip-lovin-overnight-lip-mask,,catrice,economica,explicita,mascarilla,no_declarado,,False,False,False,False,False,False,True,False
https://inkeedecoder.com/products/catrice-lip-lovin-overnight-lip-mask-cherry,catrice-lip-lovin-overnight-lip-mask-cherry,lip-lovin-overnight-lip-mask-cherry,,catrice,economica,explicita,mascarilla,no_declarado,,False,False,False,False,False,False,True,False
https://inkeedecoder.com/products/catrice-lip-lovin-overnight-lip-mask-peach,catrice-lip-lovin-overnight-lip-mask-peach,lip-lovin-overnight-lip-mask-peach,,catrice,economica,explicita,mascarilla,no_declarado,,False,False,False,False,False,False,True,False
https://inkeedecoder.com/products/catrice-lip-lovin-smoothing-lip-scrub,catrice-lip-lovin-smoothing-lip-scrub,lip-lovin-smoothing-lip-scrub,,catrice,economica,explicita,exfoliante,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-lip-plumping-mask,catrice-lip-plumping-mask,lip-plumping-mask,,catrice,economica,explicita,mascarilla,no_declarado,,False,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-lip-pyjama-night-mask,catrice-lip-pyjama-night-mask,lip-pyjama-night-mask,,catrice,economica,explicita,mascarilla,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-lip-smoother-caring-lip-scrub,catrice-lip-smoother-caring-lip-scrub,lip-smoother-caring-lip-scrub,,catrice,economica,explicita,exfoliante,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-lip-sugar-scrub-and-balm,catrice-lip-sugar-scrub-and-balm,lip-sugar-scrub-and-balm,,catrice,economica,explicita,exfoliante,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-lip-super-serum,catrice-lip-super-serum,lip-super-serum,,catrice,economica,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-lip-super-serum-2,catrice-lip-super-serum-2,lip-super-serum-2,,catrice,economica,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-marble-licious-liquid-lip-balm-010,catrice-marble-licious-liquid-lip-balm-010,marble-licious-liquid-lip-balm,010,catrice,economica,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-matt-pro-ink-non-transfer-liquid-lipstick,catrice-matt-pro-ink-non-transfer-liquid-lipstick,matt-pro-ink-non-transfer-liquid-lipstick,,catrice,economica,explicita,liquido,mate,,True,False,False,True,False,False,False,False
https://inkeedecoder.com/products/catrice-mattlover-lipstick-pen,catrice-mattlover-lipstick-pen,mattlover-lipstick-pen,,catrice,economica,explicita,barra,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-max-it-up-lip-booster-extreme-glowy-plumper,catrice-max-it-up-lip-booster-extreme-glowy-plumper,max-it-up-lip-booster-extreme-glowy-plumper,,catrice,economica,explicita,no_determinado,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-max-it-up-lip-booster-extreme-holo-plumper,catrice-max-it-up-lip-booster-extreme-holo-plumper,max-it-up-lip-booster-extreme-holo-plumper,,catrice,economica,explicita,no_determinado,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-max-it-up-lip-booster-extreme-hot-plumper,catrice-max-it-up-lip-booster-extreme-hot-plumper,max-it-up-lip-booster-extreme-hot-plumper,,catrice,economica,explicita,no_determinado,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-max-it-up-lip-booster-extreme-icy-plumper,catrice-max-it-up-lip-booster-extreme-icy-plumper,max-it-up-lip-booster-extreme-icy-plumper,,catrice,economica,explicita,no_determinado,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-max-it-up-lip-booster-extreme-pearl-plumper,catrice-max-it-up-lip-booster-extreme-pearl-plumper,max-it-up-lip-booster-extreme-pearl-plumper,,catrice,economica,explicita,no_determinado,perlado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-max-it-up-lip-booster-extreme-spicy-plumper,catrice-max-it-up-lip-booster-extreme-spicy-plumper,max-it-up-lip-booster-extreme-spicy-plumper,,catrice,economica,explicita,no_determinado,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-melt-plump-juicy-lip-plumper,catrice-melt-plump-juicy-lip-plumper,melt-plump-juicy-lip-plumper,,catrice,economica,explicita,no_determinado,no_declarado,,True,True,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-melt-plump-juicy-lip-plumper-010-more-amore,catrice-melt-plump-juicy-lip-plumper-010-more-amore,melt-plump-juicy-lip-plumper,010-more-amore,catrice,economica,explicita,no_determinado,no_declarado,,True,True,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-melt-plump-juicy-lip-plumper-020-hyp-nude-tized,catrice-melt-plump-juicy-lip-plumper-020-hyp-nude-tized,melt-plump-juicy-lip-plumper,020-hyp-nude-tized,catrice,economica,explicita,no_determinado,no_declarado,,True,True,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-melt-plump-juicy-lip-plumper-040-call-nine-wine-wine,catrice-melt-plump-juicy-lip-plumper-040-call-nine-wine-wine,melt-plump-juicy-lip-plumper,040-call-nine-wine-wine,catrice,economica,explicita,no_determinado,no_declarado,,True,True,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-melt-plump-juicy-lip-plumper-2,catrice-melt-plump-juicy-lip-plumper-2,melt-plump-juicy-lip-plumper-2,,catrice,economica,explicita,no_determinado,no_declarado,,True,True,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-melt-shine-juicy-lip-balm,catrice-melt-shine-juicy-lip-balm,melt-shine-juicy-lip-balm,,catrice,economica,explicita,balsamo,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-melt-shine-juicy-lip-balm-010-shell-yeah,catrice-melt-shine-juicy-lip-balm-010-shell-yeah,melt-shine-juicy-lip-balm,010-shell-yeah,catrice,economica,explicita,balsamo,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-melt-shine-juicy-lip-balm-040-everyday-is-sun-day,catrice-melt-shine-juicy-lip-balm-040-everyday-is-sun-day,melt-shine-juicy-lip-balm,040-everyday-is-sun-day,catrice,economica,explicita,balsamo,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-melt-shine-juicy-lip-balm-050-resting-beach-face,catrice-melt-shine-juicy-lip-balm-050-resting-beach-face,melt-shine-juicy-lip-balm,050-resting-beach-face,catrice,economica,explicita,balsamo,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-melt-shine-juicy-lip-balm-060-malibu-barbie,catrice-melt-shine-juicy-lip-balm-060-malibu-barbie,melt-shine-juicy-lip-balm,060-malibu-barbie,catrice,economica,explicita,balsamo,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-melt-shine-juicy-lip-balm-070-pink-hawaii,catrice-melt-shine-juicy-lip-balm-070-pink-hawaii,melt-shine-juicy-lip-balm,070-pink-hawaii,catrice,economica,explicita,balsamo,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-melt-shine-juicy-lip-balm-080-lost-at-sea,catrice-melt-shine-juicy-lip-balm-080-lost-at-sea,melt-shine-juicy-lip-balm,080-lost-at-sea,catrice,economica,explicita,balsamo,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-melt-shine-juicy-lip-balm-100-sunny-side-up,catrice-melt-shine-juicy-lip-balm-100-sunny-side-up,melt-shine-juicy-lip-balm,100-sunny-side-up,catrice,economica,explicita,balsamo,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-melt-shine-juicy-lip-balm-110-flaming-hearts,catrice-melt-shine-juicy-lip-balm-110-flaming-hearts,melt-shine-juicy-lip-balm,110-flaming-hearts,catrice,economica,explicita,balsamo,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/catrice-metaface-lip-glaze,catrice-metaface-lip-glaze,metaface-lip-glaze,,catrice,economica,explicita,gloss,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-peptide-bliss-glossy-lip-balm,catrice-peptide-bliss-glossy-lip-balm,peptide-bliss-glossy-lip-balm,,catrice,economica,explicita,balsamo,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-perfect-morning-beauty-aid-protecting-lip-balm,catrice-perfect-morning-beauty-aid-protecting-lip-balm,perfect-morning-beauty-aid-protecting-lip-balm,,catrice,economica,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-plump-blur-lip-treatment-010,catrice-plump-blur-lip-treatment-010,plump-blur-lip-treatment,010,catrice,economica,explicita,balsamo,blur,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-plump-it-up-lip-booster-010,catrice-plump-it-up-lip-booster-010,plump-it-up-lip-booster,010,catrice,economica,explicita,no_determinado,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-plump-it-up-lip-booster-illusion-of-perfection,catrice-plump-it-up-lip-booster-illusion-of-perfection,plump-it-up-lip-booster-illusion-of-perfection,,catrice,economica,explicita,no_determinado,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-plump-it-up-lip-booster-no-fake-love,catrice-plump-it-up-lip-booster-no-fake-love,plump-it-up-lip-booster-no-fake-love,,catrice,economica,explicita,no_determinado,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-plump-it-up-lip-booster-poppin-champagne,catrice-plump-it-up-lip-booster-poppin-champagne,plump-it-up-lip-booster-poppin-champagne,,catrice,economica,explicita,no_determinado,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-plump-it-up-lip-booster-selflove-amd-glitter,catrice-plump-it-up-lip-booster-selflove-amd-glitter,plump-it-up-lip-booster-selflove-amd-glitter,,catrice,economica,explicita,no_determinado,glitter,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-plump-it-up-lip-booster-work-it-twerk-it,catrice-plump-it-up-lip-booster-work-it-twerk-it,plump-it-up-lip-booster-work-it-twerk-it,,catrice,economica,explicita,no_determinado,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-plumping-lip-liner,catrice-plumping-lip-liner,plumping-lip-liner,,catrice,economica,explicita,delineador,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-plumping-lip-liner-2,catrice-plumping-lip-liner-2,plumping-lip-liner-2,,catrice,economica,explicita,delineador,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-power-full-5-glossy-lip-oil-020-cherry-blossom-glow,catrice-power-full-5-glossy-lip-oil-020-cherry-blossom-glow,power-full-5-glossy-lip-oil,020-cherry-blossom-glow,catrice,economica,explicita,aceite,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-power-full-5-lip-care,catrice-power-full-5-lip-care,power-full-5-lip-care,,catrice,economica,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-power-full-5-liquid-lip-balm,catrice-power-full-5-liquid-lip-balm,power-full-5-liquid-lip-balm,,catrice,economica,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-restoring-overnight-lip-mask,catrice-restoring-overnight-lip-mask,restoring-overnight-lip-mask,,catrice,economica,explicita,mascarilla,no_declarado,,False,False,False,False,False,False,True,False
https://inkeedecoder.com/products/catrice-secret-garden-lip-oil-c01-lips-dont-lie,catrice-secret-garden-lip-oil-c01-lips-dont-lie,secret-garden-lip-oil-c01-lips-dont-lie,,catrice,economica,explicita,aceite,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-secret-garden-lip-oil-c02-true-bloom,catrice-secret-garden-lip-oil-c02-true-bloom,secret-garden-lip-oil-c02-true-bloom,,catrice,economica,explicita,aceite,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-secret-garden-lip-oil-c03-secret-kiss,catrice-secret-garden-lip-oil-c03-secret-kiss,secret-garden-lip-oil-c03-secret-kiss,,catrice,economica,explicita,aceite,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-secret-garden-matte-lipstick,catrice-secret-garden-matte-lipstick,secret-garden-matte-lipstick,,catrice,economica,explicita,barra,mate,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-shine-bomb-lip-lacquer-longlasting,catrice-shine-bomb-lip-lacquer-longlasting,shine-bomb-lip-lacquer-longlasting,,catrice,economica,explicita,gloss,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-soft-glaze-glow-lip-balm,catrice-soft-glaze-glow-lip-balm,soft-glaze-glow-lip-balm,,catrice,economica,explicita,balsamo,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-sparkle-glow-lip-balm,catrice-sparkle-glow-lip-balm,sparkle-glow-lip-balm,,catrice,economica,explicita,balsamo,glitter,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-spring-and-the-city-glossy-nectar-lip-oil,catrice-spring-and-the-city-glossy-nectar-lip-oil,spring-and-the-city-glossy-nectar-lip-oil,,catrice,economica,explicita,aceite,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-spring-awakening-peptide-lip-mask,catrice-spring-awakening-peptide-lip-mask,spring-awakening-peptide-lip-mask,,catrice,economica,explicita,mascarilla,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-ultimate-matt-lipstick,catrice-ultimate-matt-lipstick,ultimate-matt-lipstick,,catrice,economica,explicita,barra,mate,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-ultimate-stay-waterfresh-lip-tint-030-never-let-you-down,catrice-ultimate-stay-waterfresh-lip-tint-030-never-let-you-down,ultimate-stay-waterfresh-lip-tint,030-never-let-you-down,catrice,economica,explicita,tinte,no_declarado,,True,False,True,False,False,False,False,False
https://inkeedecoder.com/products/catrice-vegan-collagen-matt-lipstick,catrice-vegan-collagen-matt-lipstick,vegan-collagen-matt-lipstick,,catrice,economica,explicita,barra,mate,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-volumizing-extreme-lip-balm-010-plump-it-like-its-hot,catrice-volumizing-extreme-lip-balm-010-plump-it-like-its-hot,volumizing-extreme-lip-balm,010-plump-it-like-its-hot,catrice,economica,explicita,balsamo,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-volumizing-extreme-lip-balm-020-spice-it-up,catrice-volumizing-extreme-lip-balm-020-spice-it-up,volumizing-extreme-lip-balm,020-spice-it-up,catrice,economica,explicita,balsamo,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-volumizing-extreme-lip-booster-010-hot-plumper,catrice-volumizing-extreme-lip-booster-010-hot-plumper,volumizing-extreme-lip-booster,010-hot-plumper,catrice,economica,explicita,no_determinado,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/catrice-volumizing-extreme-lip-booster-020-ginger-shot,catrice-volumizing-extreme-lip-booster-020-ginger-shot,volumizing-extreme-lip-booster,020-ginger-shot,catrice,economica,explicita,no_determinado,no_declarado,,True,True,False,False,False,False,False,False
